source_question_no,source_unit_name,source_subunit_name,problem_pdf_page,engine_unit_id,matched_problem_type_id,matched_problem_type_name,item_difficulty,mapping_status,review_status,variant_id,diversity_weight
432,등차수열과 등비수열,등차수열의 정의,6,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT021,등차수열의 일반항 - 공차 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT021___MIXED_REVIEW_FORM,0.7
433,등차수열과 등비수열,등차수열의 정의,6,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT021,등차수열의 일반항 - 공차 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT021___MIXED_REVIEW_FORM,0.7
434,등차수열과 등비수열,등차중항,7,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT151,등차중항 - 공차 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT151___BASIC_CONCEPT_FORM,1.0
435,등차수열과 등비수열,등차중항,7,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT151,등차중항 - 공차 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT151___BASIC_CONCEPT_FORM,1.0
436,등차수열과 등비수열,등차중항,7,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT151,등차중항 - 공차 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT151___BASIC_CONCEPT_FORM,1.0
437,등차수열과 등비수열,등차중항,8,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT151,등차중항 - 공차 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT151___BASIC_CONCEPT_FORM,0.7
438,등차수열과 등비수열,등차중항,8,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT151,등차중항 - 공차 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT151___BASIC_CONCEPT_FORM,0.7
439,등차수열과 등비수열,등차중항,8,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT152,등차중항 - 공차 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT152___CONDITION_APPLICATION_FORM,1.0
440,등차수열과 등비수열,등차중항,9,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT152,등차중항 - 공차 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT152___CONDITION_APPLICATION_FORM,1.0
441,등차수열과 등비수열,등차중항,9,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT152,등차중항 - 공차 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT152___CONDITION_APPLICATION_FORM,1.0
442,등차수열과 등비수열,등차중항,9,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT152,등차중항 - 공차 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT152___CONDITION_APPLICATION_FORM,0.7
443,등차수열과 등비수열,등차중항,10,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT152,등차중항 - 공차 판별 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT152___CONDITION_APPLICATION_FORM,0.7
444,등차수열과 등비수열,등차중항,10,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT153,등차중항 - 공차 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT153___MIXED_REVIEW_FORM,1.0
445,등차수열과 등비수열,등차중항,10,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT153,등차중항 - 공차 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT153___MIXED_REVIEW_FORM,1.0
446,등차수열과 등비수열,등차중항,10,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT153,등차중항 - 공차 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT153___MIXED_REVIEW_FORM,1.0
447,등차수열과 등비수열,등차중항,11,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT153,등차중항 - 공차 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT153___MIXED_REVIEW_FORM,0.7
448,등차수열과 등비수열,등차중항,11,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT153,등차중항 - 공차 판별 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT153___MIXED_REVIEW_FORM,0.7
449,등차수열과 등비수열,등차수열의 합,11,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,1.0
450,등차수열과 등비수열,등차수열의 합,12,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,1.0
451,등차수열과 등비수열,등차수열의 합,12,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,1.0
452,등차수열과 등비수열,등차수열의 합,12,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,0.7
453,등차수열과 등비수열,등차수열의 합,13,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,0.7
454,등차수열과 등비수열,등차수열의 합,13,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,1.0
455,등차수열과 등비수열,등차수열의 합,13,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,1.0
456,등차수열과 등비수열,등차수열의 합,14,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,1.0
457,등차수열과 등비수열,등차수열의 합,14,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,0.7
458,등차수열과 등비수열,등차수열의 합,14,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,0.7
459,등차수열과 등비수열,등차수열의 합,15,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,1.0
460,등차수열과 등비수열,등차수열의 합,15,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,1.0
461,등차수열과 등비수열,등차수열의 합,15,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,1.0
462,등차수열과 등비수열,등차수열의 합,16,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,0.7
463,등차수열과 등비수열,등차수열의 합,16,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,0.7
464,등차수열과 등비수열,등차수열의 합과 그래프,16,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,0.7
465,등차수열과 등비수열,등차수열의 합과 그래프,17,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,0.7
466,등차수열과 등비수열,등차수열의 합과 그래프,17,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,0.7
467,등차수열과 등비수열,등차수열의 합과 그래프,17,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,0.7
468,등차수열과 등비수열,등차수열의 합과 그래프,18,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT187,등차수열의 합(1) - 합 공식 선택 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT187___BASIC_CONCEPT_FORM,0.7
469,등차수열과 등비수열,등차수열의 합과 그래프,18,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,0.7
470,등차수열과 등비수열,등차수열의 합과 그래프,18,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,0.7
471,등차수열과 등비수열,등차수열의 합과 그래프,19,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,0.7
472,등차수열과 등비수열,등차수열의 합과 그래프,19,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,0.7
473,등차수열과 등비수열,등차수열의 합과 그래프,19,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT188,등차수열의 합(1) - 합 공식 선택 - 식 계산·조건 적용,application,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT188___CONDITION_APPLICATION_FORM,0.7
474,등차수열과 등비수열,등차수열의 합과 그래프,19,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,0.7
475,등차수열과 등비수열,등차수열의 합과 그래프,20,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,0.7
476,등차수열과 등비수열,등차수열의 합과 그래프,20,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,0.7
477,등차수열과 등비수열,등차수열의 합과 그래프,20,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,0.7
478,등차수열과 등비수열,등차수열의 합과 그래프,21,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT189,등차수열의 합(1) - 합 공식 선택 - 응용·보기형 검산,challenge,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT189___MIXED_REVIEW_FORM,0.7
479,등차수열과 등비수열,등비수열의 정의,21,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT301,등비수열의 일반항 - 공비 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT301___BASIC_CONCEPT_FORM,1.0
480,등차수열과 등비수열,등비수열의 정의,21,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT301,등비수열의 일반항 - 공비 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT301___BASIC_CONCEPT_FORM,1.0
481,등차수열과 등비수열,등비수열의 정의,22,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT301,등비수열의 일반항 - 공비 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT301___BASIC_CONCEPT_FORM,1.0
482,등차수열과 등비수열,등비수열의 정의,22,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT301,등비수열의 일반항 - 공비 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT301___BASIC_CONCEPT_FORM,0.7
483,등차수열과 등비수열,등비수열의 정의,22,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT301,등비수열의 일반항 - 공비 판별 - 기본 판별,core,matched_by_source_subunit,teacher_review_recommended,H2_ALG_SEQ_PT301___BASIC_CONCEPT_FORM,0.7
